utc_hour,departures,temperature_2m,rain,online_event_id,eval_event_cluster_id
2023-01-08 05:00:00+00:00,126.0,0.9,0.0,0,0
2023-01-08 06:00:00+00:00,91.0,0.3,0.0,0,0
2023-01-08 07:00:00+00:00,92.0,-0.2,0.0,0,0
2023-01-08 08:00:00+00:00,32.0,-0.8,0.0,0,0
2023-01-08 09:00:00+00:00,12.0,-1.2,0.0,0,0
2023-01-08 10:00:00+00:00,14.0,-1.7,0.0,0,0
2023-01-08 11:00:00+00:00,23.0,-2.0,0.0,0,0
2023-01-08 12:00:00+00:00,63.0,-1.8,0.0,0,0
2023-01-08 13:00:00+00:00,121.0,-1.7,0.0,0,0
2023-01-08 14:00:00+00:00,259.0,0.7,0.0,0,0
2023-01-08 15:00:00+00:00,349.0,3.3,0.0,0,0
2023-01-08 16:00:00+00:00,428.0,4.7,0.0,0,0
2023-01-08 17:00:00+00:00,510.0,5.1,0.0,0,0
2023-01-08 18:00:00+00:00,452.0,5.6,0.0,0,0
2023-01-08 19:00:00+00:00,465.0,5.9,0.0,0,0
2023-01-08 20:00:00+00:00,480.0,5.5,0.0,0,0
2023-01-08 21:00:00+00:00,427.0,5.1,0.0,0,0
2023-01-08 22:00:00+00:00,330.0,4.8,0.0,0,0
2023-01-08 23:00:00+00:00,298.0,4.5,0.0,0,0
2023-01-09 00:00:00+00:00,224.0,4.0,0.0,0,0
2023-01-09 01:00:00+00:00,140.0,3.1,0.3,4,4
2023-01-09 02:00:00+00:00,107.0,2.5,0.2,4,4
2023-01-09 03:00:00+00:00,74.0,2.2,0.3,4,4
2023-01-09 04:00:00+00:00,59.0,2.3,0.2,4,4
2023-01-09 05:00:00+00:00,15.0,2.5,0.2,4,4
2023-01-09 06:00:00+00:00,11.0,2.7,0.1,4,4
2023-01-09 07:00:00+00:00,8.0,3.1,0.0,4,4
2023-01-09 08:00:00+00:00,7.0,2.7,0.2,4,4
2023-01-09 09:00:00+00:00,7.0,2.9,0.0,4,4
2023-01-09 10:00:00+00:00,49.0,2.3,0.0,4,4
2023-01-09 11:00:00+00:00,172.0,1.8,0.0,4,4
2023-01-09 12:00:00+00:00,374.0,1.2,0.0,4,4
2023-01-09 13:00:00+00:00,576.0,1.2,0.0,4,4
2023-01-09 14:00:00+00:00,347.0,2.8,0.0,4,4
2023-01-09 15:00:00+00:00,203.0,4.5,0.0,4,4
2023-01-09 16:00:00+00:00,242.0,5.9,0.0,4,4
2023-01-09 17:00:00+00:00,334.0,6.9,0.0,4,4
2023-01-09 18:00:00+00:00,313.0,7.5,0.0,4,4
2023-01-09 19:00:00+00:00,348.0,7.9,0.0,4,4
2023-01-09 20:00:00+00:00,441.0,7.7,0.0,4,4
2023-01-09 21:00:00+00:00,531.0,7.0,0.0,4,4
2023-01-09 22:00:00+00:00,733.0,5.4,0.0,4,4
2023-01-09 23:00:00+00:00,655.0,4.2,0.0,4,4
2023-01-10 00:00:00+00:00,475.0,3.3,0.0,4,4
2023-01-10 01:00:00+00:00,243.0,3.0,0.0,4,4
2023-01-10 02:00:00+00:00,222.0,2.4,0.0,4,4
2023-01-10 03:00:00+00:00,143.0,2.1,0.0,4,4
2023-01-10 04:00:00+00:00,71.0,1.7,0.0,4,4
2023-01-10 05:00:00+00:00,28.0,1.2,0.0,4,4
2023-01-10 06:00:00+00:00,16.0,0.9,0.0,4,4
2023-01-10 07:00:00+00:00,8.0,0.6,0.0,4,4
2023-01-10 08:00:00+00:00,4.0,0.0,0.0,4,4
2023-01-10 09:00:00+00:00,8.0,-0.9,0.0,0,0
2023-01-10 10:00:00+00:00,78.0,-1.7,0.0,0,0
2023-01-10 11:00:00+00:00,183.0,-2.0,0.0,0,0
2023-01-10 12:00:00+00:00,441.0,-0.1,0.0,0,0
2023-01-10 13:00:00+00:00,753.0,0.2,0.0,0,0
2023-01-10 14:00:00+00:00,409.0,2.4,0.0,0,0
2023-01-10 15:00:00+00:00,251.0,4.5,0.0,0,0
2023-01-10 16:00:00+00:00,267.0,6.3,0.0,0,0
2023-01-10 17:00:00+00:00,321.0,7.6,0.0,0,0
2023-01-10 18:00:00+00:00,294.0,8.2,0.0,0,0
2023-01-10 19:00:00+00:00,320.0,8.5,0.0,0,0
2023-01-10 20:00:00+00:00,428.0,8.1,0.0,0,0
2023-01-10 21:00:00+00:00,598.0,7.2,0.0,0,0
2023-01-10 22:00:00+00:00,888.0,4.6,0.1,5,5
2023-01-10 23:00:00+00:00,704.0,3.4,0.0,5,5
2023-01-11 00:00:00+00:00,500.0,2.2,0.0,5,5
2023-01-11 01:00:00+00:00,311.0,2.2,0.0,5,5
2023-01-11 02:00:00+00:00,232.0,2.1,0.0,5,5
2023-01-11 03:00:00+00:00,171.0,1.1,0.0,5,5
2023-01-11 04:00:00+00:00,90.0,0.7,0.0,5,5
2023-01-11 05:00:00+00:00,36.0,-1.1,0.0,5,5
2023-01-11 06:00:00+00:00,6.0,0.2,0.0,5,5
2023-01-11 07:00:00+00:00,4.0,0.8,0.0,5,5
2023-01-11 08:00:00+00:00,6.0,-2.0,0.0,5,5
2023-01-11 09:00:00+00:00,9.0,-1.7,0.0,5,5
2023-01-11 10:00:00+00:00,71.0,-2.9,0.0,5,5
2023-01-11 11:00:00+00:00,185.0,-2.3,0.0,5,5
2023-01-11 12:00:00+00:00,414.0,-1.3,0.0,5,5
2023-01-11 13:00:00+00:00,778.0,-1.2,0.0,5,5
2023-01-11 14:00:00+00:00,452.0,0.5,0.0,5,5
2023-01-11 15:00:00+00:00,258.0,2.9,0.0,5,5
2023-01-11 16:00:00+00:00,237.0,5.1,0.0,5,5
2023-01-11 17:00:00+00:00,318.0,6.7,0.0,5,5
2023-01-11 18:00:00+00:00,303.0,7.1,0.0,5,5
2023-01-11 19:00:00+00:00,325.0,7.5,0.0,5,5
2023-01-11 20:00:00+00:00,397.0,6.6,0.0,5,5
2023-01-11 21:00:00+00:00,541.0,5.3,0.0,5,5
2023-01-11 22:00:00+00:00,858.0,3.4,0.0,5,5
2023-01-11 23:00:00+00:00,735.0,2.7,0.0,0,0
2023-01-12 00:00:00+00:00,488.0,3.6,0.1,6,6
2023-01-12 01:00:00+00:00,288.0,3.3,0.0,6,6
2023-01-12 02:00:00+00:00,259.0,3.7,0.0,6,6
2023-01-12 03:00:00+00:00,112.0,4.1,0.1,6,6
2023-01-12 04:00:00+00:00,75.0,4.1,0.4,6,6
2023-01-12 05:00:00+00:00,30.0,4.0,0.4,6,6
2023-01-12 06:00:00+00:00,12.0,4.0,0.4,6,6
2023-01-12 07:00:00+00:00,10.0,4.3,0.0,6,6
2023-01-12 08:00:00+00:00,11.0,4.4,0.0,6,6
2023-01-12 09:00:00+00:00,12.0,4.5,0.0,6,6
2023-01-12 10:00:00+00:00,64.0,4.8,0.1,7,6
2023-01-12 11:00:00+00:00,157.0,5.1,0.5,7,6
2023-01-12 12:00:00+00:00,384.0,4.6,0.1,7,6
2023-01-12 13:00:00+00:00,694.0,5.0,0.0,7,6
2023-01-12 14:00:00+00:00,421.0,5.8,0.0,7,6
2023-01-12 15:00:00+00:00,224.0,6.6,0.0,7,6
2023-01-12 16:00:00+00:00,303.0,7.9,0.0,7,6
2023-01-12 17:00:00+00:00,350.0,8.9,0.0,7,6
2023-01-12 18:00:00+00:00,382.0,9.8,0.0,7,6
2023-01-12 19:00:00+00:00,298.0,10.5,0.0,7,6
2023-01-12 20:00:00+00:00,356.0,11.2,0.0,7,6
2023-01-12 21:00:00+00:00,497.0,11.3,0.0,7,6
2023-01-12 22:00:00+00:00,810.0,10.6,0.0,7,6
2023-01-12 23:00:00+00:00,621.0,11.1,0.0,7,6
2023-01-13 00:00:00+00:00,449.0,11.2,0.0,7,6
2023-01-13 01:00:00+00:00,273.0,11.8,0.2,8,7
2023-01-13 02:00:00+00:00,162.0,11.5,1.1,8,7
2023-01-13 03:00:00+00:00,80.0,11.8,1.9,8,7
2023-01-13 04:00:00+00:00,55.0,12.1,0.8,8,7
2023-01-13 05:00:00+00:00,25.0,12.3,1.0,8,7
2023-01-13 06:00:00+00:00,29.0,12.1,1.5,8,7
2023-01-13 07:00:00+00:00,8.0,12.1,1.5,8,7
2023-01-13 08:00:00+00:00,10.0,12.2,0.4,8,7
2023-01-13 09:00:00+00:00,11.0,11.8,0.3,8,7
2023-01-13 10:00:00+00:00,38.0,11.3,0.1,8,7
2023-01-13 11:00:00+00:00,78.0,10.9,0.6,8,7
2023-01-13 12:00:00+00:00,240.0,7.9,0.2,8,7
2023-01-13 13:00:00+00:00,427.0,7.2,0.2,8,7
2023-01-13 14:00:00+00:00,382.0,7.0,0.0,8,7
2023-01-13 15:00:00+00:00,269.0,7.5,0.0,8,7
2023-01-13 16:00:00+00:00,331.0,8.2,0.0,8,7
2023-01-13 17:00:00+00:00,456.0,8.8,0.0,8,7
2023-01-13 18:00:00+00:00,405.0,9.5,0.0,8,7
2023-01-13 19:00:00+00:00,470.0,9.5,0.0,8,7
2023-01-13 20:00:00+00:00,512.0,8.6,0.0,8,7
2023-01-13 21:00:00+00:00,546.0,7.5,0.0,8,7
2023-01-13 22:00:00+00:00,612.0,6.2,0.0,8,7
2023-01-13 23:00:00+00:00,523.0,5.0,0.0,8,7
2023-01-14 00:00:00+00:00,393.0,4.7,0.0,8,7
2023-01-14 01:00:00+00:00,237.0,4.2,0.0,8,7
2023-01-14 02:00:00+00:00,184.0,3.9,0.0,8,7
2023-01-14 03:00:00+00:00,145.0,3.7,0.0,8,7
2023-01-14 04:00:00+00:00,159.0,3.3,0.0,8,7
2023-01-14 05:00:00+00:00,119.0,2.5,0.0,8,7
2023-01-14 06:00:00+00:00,73.0,1.5,0.0,8,7
2023-01-14 07:00:00+00:00,53.0,0.6,0.0,8,7
2023-01-14 08:00:00+00:00,22.0,0.1,0.0,8,7
2023-01-14 09:00:00+00:00,12.0,-0.3,0.0,8,7
2023-01-14 10:00:00+00:00,16.0,-0.5,0.0,8,7
2023-01-14 11:00:00+00:00,38.0,0.0,0.0,8,7
2023-01-14 12:00:00+00:00,96.0,1.3,0.0,8,7
2023-01-14 13:00:00+00:00,163.0,1.3,0.0,8,7
2023-01-14 14:00:00+00:00,271.0,1.4,0.0,0,0
2023-01-14 15:00:00+00:00,339.0,1.7,0.0,0,0
2023-01-14 16:00:00+00:00,354.0,1.5,0.0,0,0
2023-01-14 17:00:00+00:00,424.0,1.6,0.0,0,0
2023-01-14 18:00:00+00:00,377.0,2.1,0.0,0,0
2023-01-14 19:00:00+00:00,419.0,2.4,0.0,0,0
2023-01-14 20:00:00+00:00,413.0,2.6,0.0,0,0
2023-01-14 21:00:00+00:00,362.0,2.5,0.0,0,0
2023-01-14 22:00:00+00:00,290.0,2.3,0.0,0,0
2023-01-14 23:00:00+00:00,266.0,2.0,0.0,0,0
2023-01-15 00:00:00+00:00,221.0,0.1,0.0,0,0
2023-01-15 01:00:00+00:00,174.0,-0.7,0.0,0,0
2023-01-15 02:00:00+00:00,129.0,-1.3,0.0,0,0
2023-01-15 03:00:00+00:00,118.0,-1.5,0.0,0,0
2023-01-15 04:00:00+00:00,121.0,-1.4,0.0,0,0
2023-01-15 05:00:00+00:00,88.0,-1.1,0.0,0,0
2023-01-15 06:00:00+00:00,68.0,-1.3,0.0,0,0
2023-01-15 07:00:00+00:00,50.0,-1.5,0.0,0,0
2023-01-15 08:00:00+00:00,21.0,-1.4,0.0,0,0
2023-01-15 09:00:00+00:00,11.0,-1.7,0.0,0,0
2023-01-15 10:00:00+00:00,15.0,-1.9,0.0,0,0
2023-01-15 11:00:00+00:00,21.0,-2.1,0.0,0,0
2023-01-15 12:00:00+00:00,60.0,-2.2,0.0,0,0
2023-01-15 13:00:00+00:00,123.0,-2.0,0.0,0,0
2023-01-15 14:00:00+00:00,229.0,-0.3,0.0,0,0
2023-01-15 15:00:00+00:00,378.0,1.1,0.0,0,0
2023-01-15 16:00:00+00:00,411.0,2.6,0.0,0,0
2023-01-15 17:00:00+00:00,496.0,4.0,0.0,0,0
2023-01-15 18:00:00+00:00,456.0,4.9,0.0,0,0
2023-01-15 19:00:00+00:00,476.0,5.6,0.0,0,0
2023-01-15 20:00:00+00:00,539.0,5.9,0.0,0,0
2023-01-15 21:00:00+00:00,463.0,5.6,0.0,0,0
2023-01-15 22:00:00+00:00,372.0,4.1,0.0,0,0
2023-01-15 23:00:00+00:00,294.0,2.6,0.0,0,0
2023-01-16 00:00:00+00:00,213.0,1.9,0.0,0,0
2023-01-16 01:00:00+00:00,178.0,1.7,0.0,0,0
2023-01-16 02:00:00+00:00,135.0,1.3,0.0,0,0
2023-01-16 03:00:00+00:00,106.0,0.6,0.0,0,0
2023-01-16 04:00:00+00:00,105.0,-0.2,0.0,0,0
2023-01-16 05:00:00+00:00,50.0,-0.9,0.0,0,0
2023-01-16 06:00:00+00:00,32.0,-1.6,0.0,0,0
2023-01-16 07:00:00+00:00,12.0,-2.2,0.0,0,0
2023-01-16 08:00:00+00:00,6.0,-2.7,0.0,0,0
2023-01-16 09:00:00+00:00,7.0,-3.2,0.0,0,0
2023-01-16 10:00:00+00:00,29.0,-3.3,0.0,0,0
2023-01-16 11:00:00+00:00,54.0,-3.0,0.0,0,0
2023-01-16 12:00:00+00:00,96.0,-0.7,0.0,0,0
2023-01-16 13:00:00+00:00,147.0,-0.8,0.0,0,0
2023-01-16 14:00:00+00:00,224.0,1.1,0.0,0,0
2023-01-16 15:00:00+00:00,355.0,3.7,0.0,0,0
2023-01-16 16:00:00+00:00,458.0,6.2,0.0,0,0
2023-01-16 17:00:00+00:00,552.0,8.2,0.0,0,0
2023-01-16 18:00:00+00:00,571.0,9.5,0.0,0,0
2023-01-16 19:00:00+00:00,678.0,10.2,0.0,0,0
2023-01-16 20:00:00+00:00,640.0,10.2,0.0,0,0
2023-01-16 21:00:00+00:00,674.0,9.5,0.0,0,0
2023-01-16 22:00:00+00:00,574.0,5.7,0.0,0,0
2023-01-16 23:00:00+00:00,382.0,3.8,0.0,0,0
2023-01-17 00:00:00+00:00,322.0,5.5,0.0,0,0
2023-01-17 01:00:00+00:00,211.0,5.1,0.0,0,0
2023-01-17 02:00:00+00:00,163.0,3.6,0.0,0,0
2023-01-17 03:00:00+00:00,114.0,1.9,0.0,0,0
2023-01-17 04:00:00+00:00,70.0,0.9,0.0,0,0
2023-01-17 05:00:00+00:00,26.0,1.2,0.0,0,0
2023-01-17 06:00:00+00:00,10.0,3.0,0.0,0,0
2023-01-17 07:00:00+00:00,10.0,2.6,0.0,0,0
2023-01-17 08:00:00+00:00,5.0,2.1,0.0,0,0
2023-01-17 09:00:00+00:00,12.0,2.4,0.0,0,0
2023-01-17 10:00:00+00:00,62.0,2.7,0.0,0,0
2023-01-17 11:00:00+00:00,168.0,2.7,0.0,0,0
2023-01-17 12:00:00+00:00,327.0,4.2,0.1,9,8
2023-01-17 13:00:00+00:00,475.0,4.1,0.7,9,8
2023-01-17 14:00:00+00:00,252.0,4.4,0.7,9,8
2023-01-17 15:00:00+00:00,138.0,4.8,0.8,9,8
2023-01-17 16:00:00+00:00,122.0,5.5,1.0,9,8
2023-01-17 17:00:00+00:00,157.0,6.3,0.9,9,8
2023-01-17 18:00:00+00:00,223.0,7.8,0.3,9,8
2023-01-17 19:00:00+00:00,225.0,8.7,0.0,9,8
2023-01-17 20:00:00+00:00,352.0,9.9,0.0,9,8
2023-01-17 21:00:00+00:00,544.0,10.4,0.0,9,8
2023-01-17 22:00:00+00:00,809.0,8.2,0.0,9,8
2023-01-17 23:00:00+00:00,702.0,6.1,0.0,9,8
2023-01-18 00:00:00+00:00,494.0,4.6,0.0,9,8
2023-01-18 01:00:00+00:00,293.0,4.5,0.0,9,8
2023-01-18 02:00:00+00:00,280.0,5.5,0.0,9,8
2023-01-18 03:00:00+00:00,161.0,7.1,0.0,9,8
2023-01-18 04:00:00+00:00,70.0,8.2,0.0,9,8
2023-01-18 05:00:00+00:00,30.0,8.2,0.0,9,8
2023-01-18 06:00:00+00:00,10.0,7.8,0.0,9,8
2023-01-18 07:00:00+00:00,7.0,7.3,0.0,9,8
2023-01-18 08:00:00+00:00,6.0,6.5,0.0,9,8
2023-01-18 09:00:00+00:00,17.0,6.2,0.0,9,8
2023-01-18 10:00:00+00:00,70.0,6.1,0.0,9,8
2023-01-18 11:00:00+00:00,190.0,5.9,0.0,9,8
2023-01-18 12:00:00+00:00,485.0,7.2,0.0,9,8
2023-01-18 13:00:00+00:00,765.0,7.0,0.0,9,8
2023-01-18 14:00:00+00:00,433.0,8.7,0.0,9,8
2023-01-18 15:00:00+00:00,286.0,11.2,0.0,9,8
2023-01-18 16:00:00+00:00,278.0,11.8,0.0,9,8
2023-01-18 17:00:00+00:00,378.0,12.5,0.0,9,8
2023-01-18 18:00:00+00:00,375.0,12.2,0.0,9,8
2023-01-18 19:00:00+00:00,398.0,11.4,0.0,0,0
2023-01-18 20:00:00+00:00,492.0,11.4,0.0,0,0
2023-01-18 21:00:00+00:00,679.0,10.6,0.0,0,0
2023-01-18 22:00:00+00:00,976.0,9.0,0.0,0,0
2023-01-18 23:00:00+00:00,834.0,7.1,0.0,0,0
2023-01-19 00:00:00+00:00,591.0,6.4,0.0,0,0
2023-01-19 01:00:00+00:00,355.0,5.6,0.0,0,0
2023-01-19 02:00:00+00:00,271.0,4.4,0.0,0,0
2023-01-19 03:00:00+00:00,194.0,4.2,0.0,0,0
2023-01-19 04:00:00+00:00,66.0,3.0,0.0,0,0
2023-01-19 05:00:00+00:00,50.0,4.8,0.0,0,0
2023-01-19 06:00:00+00:00,17.0,4.8,0.0,0,0
2023-01-19 07:00:00+00:00,11.0,4.5,0.2,10,9
2023-01-19 08:00:00+00:00,6.0,4.7,0.2,10,9
2023-01-19 09:00:00+00:00,13.0,4.6,0.0,10,9
2023-01-19 10:00:00+00:00,74.0,4.4,0.0,10,9
2023-01-19 11:00:00+00:00,179.0,4.3,0.0,10,9
2023-01-19 12:00:00+00:00,358.0,4.0,0.0,10,9
2023-01-19 13:00:00+00:00,616.0,4.6,0.3,11,9
2023-01-19 14:00:00+00:00,423.0,4.9,0.1,11,9
2023-01-19 15:00:00+00:00,250.0,5.4,0.0,11,9
2023-01-19 16:00:00+00:00,254.0,6.4,0.0,11,9
2023-01-19 17:00:00+00:00,280.0,7.1,0.0,11,9
2023-01-19 18:00:00+00:00,263.0,8.2,0.0,11,9
2023-01-19 19:00:00+00:00,205.0,9.1,1.0,12,9
2023-01-19 20:00:00+00:00,296.0,9.7,0.0,12,9
2023-01-19 21:00:00+00:00,396.0,10.4,0.1,12,9
2023-01-19 22:00:00+00:00,634.0,10.3,0.0,12,9
2023-01-19 23:00:00+00:00,409.0,10.3,0.2,12,9
2023-01-20 00:00:00+00:00,332.0,6.0,4.6,12,9
2023-01-20 01:00:00+00:00,280.0,6.0,0.7,12,9
2023-01-20 02:00:00+00:00,245.0,6.6,0.0,12,9
2023-01-20 03:00:00+00:00,184.0,6.7,0.0,12,9
2023-01-20 04:00:00+00:00,81.0,5.8,0.0,12,9
2023-01-20 05:00:00+00:00,62.0,4.7,0.0,12,9
2023-01-20 06:00:00+00:00,37.0,5.2,0.0,12,9
2023-01-20 07:00:00+00:00,15.0,5.8,0.0,12,9
2023-01-20 08:00:00+00:00,12.0,6.4,0.0,12,9
2023-01-20 09:00:00+00:00,19.0,5.4,0.0,12,9
2023-01-20 10:00:00+00:00,59.0,5.7,0.0,12,9
2023-01-20 11:00:00+00:00,146.0,5.2,0.0,12,9
2023-01-20 12:00:00+00:00,361.0,6.9,0.0,12,9
2023-01-20 13:00:00+00:00,578.0,6.7,0.0,12,9
2023-01-20 14:00:00+00:00,392.0,7.9,0.0,12,9
2023-01-20 15:00:00+00:00,286.0,8.9,0.0,12,9
2023-01-20 16:00:00+00:00,361.0,9.6,0.0,12,9
2023-01-20 17:00:00+00:00,429.0,9.0,0.0,12,9
2023-01-20 18:00:00+00:00,369.0,9.0,0.0,12,9
2023-01-20 19:00:00+00:00,436.0,9.0,0.0,12,9
2023-01-20 20:00:00+00:00,508.0,8.4,0.0,12,9
2023-01-20 21:00:00+00:00,605.0,7.7,0.0,12,9
2023-01-20 22:00:00+00:00,762.0,6.7,0.0,12,9
2023-01-20 23:00:00+00:00,622.0,5.5,0.0,12,9
2023-01-21 00:00:00+00:00,458.0,5.6,0.0,12,9
2023-01-21 01:00:00+00:00,267.0,4.3,0.0,12,9
2023-01-21 02:00:00+00:00,209.0,3.8,0.0,0,0
2023-01-21 03:00:00+00:00,217.0,3.4,0.0,0,0
2023-01-21 04:00:00+00:00,184.0,3.1,0.0,0,0
2023-01-21 05:00:00+00:00,114.0,2.9,0.0,0,0
2023-01-21 06:00:00+00:00,114.0,2.3,0.0,0,0
2023-01-21 07:00:00+00:00,43.0,1.8,0.0,0,0
2023-01-21 08:00:00+00:00,20.0,1.3,0.0,0,0
2023-01-21 09:00:00+00:00,10.0,1.0,0.0,0,0
2023-01-21 10:00:00+00:00,15.0,0.7,0.0,0,0
2023-01-21 11:00:00+00:00,50.0,0.5,0.0,0,0
2023-01-21 12:00:00+00:00,103.0,1.5,0.0,0,0
2023-01-21 13:00:00+00:00,202.0,2.1,0.0,0,0
2023-01-21 14:00:00+00:00,346.0,4.1,0.0,0,0
2023-01-21 15:00:00+00:00,469.0,5.7,0.0,0,0
2023-01-21 16:00:00+00:00,527.0,6.5,0.0,0,0
2023-01-21 17:00:00+00:00,640.0,7.0,0.0,0,0
2023-01-21 18:00:00+00:00,589.0,7.1,0.0,0,0
2023-01-21 19:00:00+00:00,582.0,7.2,0.0,0,0
2023-01-21 20:00:00+00:00,623.0,7.3,0.0,0,0
2023-01-21 21:00:00+00:00,534.0,6.9,0.0,0,0
2023-01-21 22:00:00+00:00,491.0,6.1,0.0,0,0
2023-01-21 23:00:00+00:00,346.0,4.8,0.0,0,0
2023-01-22 00:00:00+00:00,338.0,2.1,0.0,0,0
2023-01-22 01:00:00+00:00,245.0,1.6,0.0,0,0
2023-01-22 02:00:00+00:00,190.0,0.9,0.0,0,0
2023-01-22 03:00:00+00:00,192.0,-0.9,0.0,0,0
2023-01-22 04:00:00+00:00,178.0,-0.4,0.0,0,0
2023-01-22 05:00:00+00:00,159.0,-1.3,0.0,0,0
2023-01-22 06:00:00+00:00,112.0,-0.8,0.0,0,0
2023-01-22 07:00:00+00:00,68.0,-0.6,0.0,0,0
2023-01-22 08:00:00+00:00,38.0,-0.9,0.0,0,0
2023-01-22 09:00:00+00:00,10.0,-1.0,0.0,0,0
2023-01-22 10:00:00+00:00,16.0,-1.0,0.0,0,0
2023-01-22 11:00:00+00:00,26.0,-0.5,0.0,0,0
2023-01-22 12:00:00+00:00,64.0,0.2,0.0,0,0
2023-01-22 13:00:00+00:00,122.0,0.6,0.0,0,0
2023-01-22 14:00:00+00:00,258.0,2.2,0.0,0,0
2023-01-22 15:00:00+00:00,390.0,3.4,0.0,0,0
2023-01-22 16:00:00+00:00,361.0,4.8,0.1,13,10
2023-01-22 17:00:00+00:00,383.0,4.9,0.3,13,10
2023-01-22 18:00:00+00:00,390.0,5.2,0.6,13,10
2023-01-22 19:00:00+00:00,382.0,4.5,1.1,13,10
2023-01-22 20:00:00+00:00,353.0,4.7,0.2,13,10
2023-01-22 21:00:00+00:00,262.0,4.7,0.2,13,10
2023-01-22 22:00:00+00:00,203.0,4.5,0.5,13,10
2023-01-22 23:00:00+00:00,95.0,4.3,0.7,13,10
2023-01-23 00:00:00+00:00,88.0,3.1,0.7,13,10
2023-01-23 01:00:00+00:00,54.0,3.1,1.2,13,10
2023-01-23 02:00:00+00:00,69.0,3.3,1.4,13,10
2023-01-23 03:00:00+00:00,63.0,3.3,0.7,13,10
2023-01-23 04:00:00+00:00,35.0,3.4,0.3,13,10
2023-01-23 05:00:00+00:00,22.0,3.5,0.2,13,10
2023-01-23 06:00:00+00:00,7.0,3.4,0.5,13,10
2023-01-23 07:00:00+00:00,4.0,3.3,0.2,13,10
2023-01-23 08:00:00+00:00,5.0,3.3,0.3,13,10
2023-01-23 09:00:00+00:00,13.0,3.3,0.0,13,10
2023-01-23 10:00:00+00:00,36.0,3.2,0.1,13,10
2023-01-23 11:00:00+00:00,98.0,3.2,0.5,13,10
2023-01-23 12:00:00+00:00,222.0,3.2,0.4,13,10
2023-01-23 13:00:00+00:00,466.0,3.4,1.0,13,10
2023-01-23 14:00:00+00:00,294.0,4.4,0.0,13,10
2023-01-23 15:00:00+00:00,233.0,5.8,0.0,13,10
2023-01-23 16:00:00+00:00,235.0,5.7,0.0,13,10
2023-01-23 17:00:00+00:00,289.0,5.9,0.0,13,10
2023-01-23 18:00:00+00:00,301.0,7.2,0.0,13,10
2023-01-23 19:00:00+00:00,280.0,7.1,0.0,13,10
2023-01-23 20:00:00+00:00,351.0,7.5,0.0,13,10
2023-01-23 21:00:00+00:00,479.0,7.3,0.0,13,10
2023-01-23 22:00:00+00:00,668.0,5.7,0.0,13,10
2023-01-23 23:00:00+00:00,625.0,4.3,0.0,13,10
2023-01-24 00:00:00+00:00,426.0,4.4,0.0,13,10
2023-01-24 01:00:00+00:00,314.0,4.2,0.0,13,10
2023-01-24 02:00:00+00:00,185.0,3.7,0.0,13,10
2023-01-24 03:00:00+00:00,115.0,2.5,0.0,13,10
2023-01-24 04:00:00+00:00,54.0,1.8,0.0,13,10
2023-01-24 05:00:00+00:00,21.0,1.5,0.0,13,10
2023-01-24 06:00:00+00:00,4.0,1.1,0.0,13,10
2023-01-24 07:00:00+00:00,4.0,0.3,0.0,13,10
2023-01-24 08:00:00+00:00,4.0,-0.2,0.0,13,10
2023-01-24 09:00:00+00:00,12.0,-0.7,0.0,13,10
2023-01-24 10:00:00+00:00,78.0,-1.7,0.0,13,10
2023-01-24 11:00:00+00:00,186.0,-2.3,0.0,13,10
2023-01-24 12:00:00+00:00,469.0,-1.2,0.0,13,10
2023-01-24 13:00:00+00:00,840.0,-0.1,0.0,13,10
2023-01-24 14:00:00+00:00,394.0,2.0,0.0,0,0
2023-01-24 15:00:00+00:00,231.0,4.6,0.0,0,0
2023-01-24 16:00:00+00:00,267.0,6.0,0.0,0,0
2023-01-24 17:00:00+00:00,354.0,7.3,0.0,0,0
2023-01-24 18:00:00+00:00,345.0,8.3,0.0,0,0
2023-01-24 19:00:00+00:00,313.0,8.9,0.0,0,0
2023-01-24 20:00:00+00:00,417.0,9.0,0.0,0,0
2023-01-24 21:00:00+00:00,665.0,8.5,0.0,0,0
2023-01-24 22:00:00+00:00,976.0,5.2,0.0,0,0
2023-01-24 23:00:00+00:00,807.0,3.6,0.0,0,0
2023-01-25 00:00:00+00:00,514.0,2.1,0.0,0,0
2023-01-25 01:00:00+00:00,349.0,1.6,0.0,0,0
2023-01-25 02:00:00+00:00,280.0,0.9,0.0,0,0
2023-01-25 03:00:00+00:00,156.0,0.7,0.0,0,0
2023-01-25 04:00:00+00:00,79.0,0.8,0.0,0,0
2023-01-25 05:00:00+00:00,29.0,0.3,0.0,0,0
2023-01-25 06:00:00+00:00,10.0,0.1,0.0,0,0
2023-01-25 07:00:00+00:00,8.0,0.6,0.0,0,0
2023-01-25 08:00:00+00:00,11.0,1.1,0.0,0,0
2023-01-25 09:00:00+00:00,11.0,1.4,0.0,0,0
2023-01-25 10:00:00+00:00,56.0,1.6,0.0,0,0
2023-01-25 11:00:00+00:00,188.0,2.0,0.0,0,0
2023-01-25 12:00:00+00:00,428.0,1.0,0.0,0,0
2023-01-25 13:00:00+00:00,757.0,1.5,0.0,0,0
2023-01-25 14:00:00+00:00,473.0,2.2,0.0,0,0
2023-01-25 15:00:00+00:00,222.0,2.5,0.0,0,0
2023-01-25 16:00:00+00:00,198.0,3.1,0.1,14,11
2023-01-25 17:00:00+00:00,148.0,3.6,0.2,14,11
